date,BTC,BTC-USD.Adjusted,ETH,ETH-USD.Adjusted,BNB,BNB-USD.Adjusted,XRP,XRP-USD.Adjusted,ADA,ADA-USD.Adjusted,MATIC,MATIC-USD.Adjusted,DOGE,DOGE-USD.Adjusted,BUSD,BUSD-USD.Adjusted,USDT,USDT-USD.Adjusted,USDC,USDC-USD.Adjusted,FTT,FTT-USD.Adjusted,GSPC,GSPC.Adjusted,VIX,VIX.Adjusted,RUT,RUT.Adjusted,CL,CL=F.Adjusted,GC,GC=F.Adjusted,SI,SI=F.Adjusted,EUR,EURUSD=X.Adjusted,GBP,GBPUSD=X.Adjusted,RUB,RUB=X.Adjusted,JPY,JPY=X.Adjusted,BRL,BRL=X.Adjusted,INR,INR=X.Adjusted
44593,0.006760065,38743.27344,0.038626343,2792.117188,0.027143908,385.463806,0.016286871,0.629233,0.034515724,1.088624,0.002233684,1.647593,0.0058249,0.142631,0.000780922,1.000881,-5.89714E-05,1.000426,0.000144066,0.999683,0.035940394,45.241333,0.006863003,4546.540039,-0.115586025,21.959999,0.010988705,2050.73999,0.000567158,88.199997,0.002952674,1800.300049,0.008975262,22.596001,0.006929469,1.122965,0.00313279,1.344538,-0.005505854,77.3078,-0.001223291,115.121002,-0.011095364,5.3031,-0.006439318,74.555801
44594,-0.046209029,36952.98438,-0.039132736,2682.854004,-0.046676564,367.47168,-0.044101311,0.601483,-0.054856406,1.028906,-0.064159049,1.541885,-0.037831888,0.137235,-0.002185075,0.998694,-4.59804E-05,1.00038,0.00028409,0.999967,-0.051122101,42.928501,0.009422516,4589.379883,0.0059199,22.09,-0.01034747,2029.52002,0.000680329,88.260002,0.004943566,1809.199951,0.005089352,22.711,0.003945804,1.127396,0.005950743,1.352539,-0.007970774,76.691597,-0.003344325,114.736,-0.007278761,5.2645,0.002544376,74.745499
44595,0.005456046,37154.60156,-0.001375925,2679.162598,0.009268924,370.877747,0.010309518,0.607684,0.02676435,1.056444,0.005422583,1.550246,0.002229752,0.137541,0.002586378,1.001277,5.99772E-06,1.000386,0.000264009,1.000231,-0.009071339,42.539082,-0.024391082,4477.439941,0.102308737,24.35,-0.018965071,1991.030029,0.022773566,90.269997,-0.003426902,1803,-0.014794593,22.375,0.002305312,1.129995,0.002930045,1.356502,-0.006762149,76.172997,-0.003085309,114.382004,-0.000683826,5.2609,0.001028878,74.822403
44596,0.116978066,41500.875,0.113626667,2983.586914,0.075906024,399.029602,0.079306021,0.655877,0.074949548,1.135624,0.090684962,1.69083,0.072429312,0.147503,-0.00158198,0.999693,0.000176932,1.000563,-0.000697839,0.999533,0.080627245,45.968891,0.00515693,4500.529785,-0.046406612,23.219999,0.0056905,2002.359985,0.022598882,92.309998,0.001996659,1806.599976,0.004469274,22.475,0.012018637,1.143576,0.002461478,1.359841,0.003131057,76.411499,0.005026988,114.957001,0.004181794,5.2829,-0.002385716,74.643898
44599,0.033665872,43840.28516,0.027798951,3142.470703,0.032615566,433.229279,0.210886613,0.827819,0.04609684,1.197307,0.160459116,2.019142,0.076790011,0.165578,-0.000622063,0.999276,-0.000123916,1.000555,-0.001334524,0.999022,0.012490265,47.204311,-0.003701713,4483.870117,-0.015503791,22.860001,0.005113961,2012.599976,-0.01072471,91.32,0.007749364,1820.599976,0.026740823,23.076,0.001695558,1.145515,-0.004777029,1.353345,-0.007638929,75.827797,0.00232259,115.223999,0.008328759,5.3269,-2.27882E-05,74.642197
44600,0.006344853,44118.44531,-0.006320524,3122.608643,-0.056442434,408.776764,0.060852674,0.878194,-0.015524005,1.17872,-0.034929688,1.948614,-0.043320973,0.158405,0.001307947,1.000583,6.39645E-05,1.000619,0.000149146,0.999171,-0.015416833,46.47657,0.008401207,4521.540039,-0.062117233,21.440001,0.01628243,2045.369995,-0.021462976,89.360001,0.003295617,1826.599976,0.005156873,23.195,-0.00106415,1.144296,0.000322165,1.353781,-0.005412263,75.417397,-0.001397235,115.063004,-0.01207081,5.2626,0.000215763,74.658302
44601,0.004994545,44338.79688,0.037420119,3239.457031,0.033487182,422.465546,-0.008616547,0.870627,0.0136504,1.19481,0.048318446,2.042768,0.004532685,0.159123,-0.00024086,1.000342,0.000124923,1.000744,0.000416345,0.999587,0.030921602,47.9137,0.014517208,4587.180176,-0.069029941,19.959999,0.018642106,2083.5,0.00335724,89.660004,0.004708187,1835.199951,0.006078896,23.336,-0.001896362,1.142126,0.000720944,1.354757,-0.005063779,75.0355,0.004067285,115.530998,-0.000798085,5.2584,0.000494198,74.695198
44602,-0.017449359,43565.11328,-0.050000618,3077.482178,-0.017389143,415.119232,-0.046652585,0.83001,-0.035429901,1.152478,-0.071904886,1.895883,-0.045461687,0.151889,-0.00140352,0.998938,-1.79866E-05,1.000726,0.000516213,1.000103,-0.062672764,44.910816,-0.018115726,4504.080078,0.197895852,23.91,-0.015522,2051.159912,0.002453636,89.879997,0.0005449,1836.199951,0.007841918,23.518999,2.27646E-05,1.142152,-0.00105554,1.353327,-0.004335321,74.710197,0.000614545,115.601997,-0.004545109,5.2345,0.0015222,74.808899
44603,-0.026561983,42407.9375,-0.048773193,2927.383545,-0.035403896,400.422394,-0.084076095,0.760226,-0.062587746,1.080347,-0.095608221,1.714621,-0.046362804,0.144847,1.30138E-05,0.998951,-3.9971E-06,1.000722,-0.000734924,0.999368,-0.033013139,43.428169,-0.018969454,4418.640137,0.144291133,27.360001,-0.01024293,2030.150024,0.035825557,93.099998,0.002505227,1840.800049,-0.006505379,23.365999,-0.000524449,1.141553,0.001368479,1.355179,0.004244414,75.027298,0.003849414,116.046997,0.002712771,5.2487,0.009751514,75.538399
44606,0.009228087,42586.91797,0.017345677,2933.479004,0.011968351,403.660797,-0.009941094,0.802218,0.004253126,1.050267,-0.006672371,1.658878,-0.019772001,0.146003,3.20427E-05,0.998698,5.6974E-05,1.000513,-0.000618011,0.999365,0.007798176,44.873661,-0.003840597,4401.669922,0.035453179,28.33,-0.004610489,2020.790039,0.025349098,95.459999,0.014776157,1868,0.020499872,23.844999,-0.00442117,1.136506,0.001316431,1.356963,0.032349572,77.454399,-0.003989737,115.584,0.000239297,5.249956,-0.002613187,75.341003
44607,0.046687698,44575.20313,0.083995213,3179.877197,0.071219688,432.409393,0.06247055,0.852333,0.054575646,1.107586,0.122960821,1.862855,0.039437546,0.151761,0.001752281,1.000448,7.19631E-05,1.000585,0.000206131,0.999571,0.051853982,47.200539,0.015766721,4471.069824,-0.092834416,25.700001,0.027548593,2076.459961,-0.035512246,92.07,-0.007066355,1854.800049,-0.02126232,23.337999,-0.005167593,1.130633,-0.00270678,1.35329,-0.012509322,76.485497,-0.000415256,115.536003,-0.006848819,5.214,0.004571203,75.685402
44608,-0.013759752,43961.85938,-0.016367651,3127.830078,-0.01038662,427.918121,-0.01560071,0.839036,-0.02040925,1.084981,-0.013060061,1.838526,-0.017567096,0.149095,-0.001246442,0.999201,-0.00018789,1.000397,0.000205088,0.999776,-0.014520978,46.515141,0.000881208,4475.009766,-0.054863811,24.290001,0.001372575,2079.310059,0.017269512,93.660004,0.008302729,1870.199951,0.011269218,23.601,0.004463871,1.13568,0.000609625,1.354115,-0.013237765,75.473,0.000856867,115.635002,-0.010759494,5.1579,-0.006746413,75.174797
44609,-0.07788223,40538.01172,-0.078760079,2881.481934,-0.059516241,402.450043,-0.085649483,0.767173,-0.059988147,1.019895,-0.098805239,1.65687,-0.070713304,0.138552,0.001408125,1.000608,0.000117953,1.000515,-0.000374084,0.999402,-0.06154697,43.652275,-0.021173138,4380.259766,0.157266358,28.110001,-0.024633216,2028.089966,-0.020286162,91.760002,0.016308417,1900.699951,0.011567349,23.874001,0.001626338,1.137527,0.003233108,1.358493,-0.005810025,75.0345,-0.002144688,115.387001,-0.00428469,5.1358,-0.00176651,75.042
44610,-0.012507647,40030.97656,-0.033230954,2785.727539,-0.007158305,399.569183,0.024397365,0.78589,-0.022337594,0.997113,-0.03703127,1.595514,0.001558981,0.138768,-0.00154606,0.999061,4.39774E-05,1.000559,0.000369221,0.999771,-0.011898693,43.13287,-0.007166162,4348.870117,-0.012806865,27.75,-0.009250088,2009.329956,-0.007519638,91.07,-0.001104843,1898.599976,0.004900645,23.990999,-0.000772729,1.136648,0.002491732,1.361878,0.014581306,76.128601,-0.004515275,114.865997,0.006775965,5.1706,0.000279897,75.063004
44614,0.032656424,38286.02734,0.025442048,2639.299316,0.049476106,374.307465,0.027530826,0.722833,0.035865426,0.889017,0.039529751,1.464476,0.023838431,0.131553,0.002237369,1.000728,0.000201899,1.000704,0.000710472,1.000045,0.042013471,41.555244,-0.010142945,4304.759766,0.038198162,28.809999,-0.014512257,1980.170044,0.0140551,92.349998,0.003950279,1906.099976,0.013338419,24.311001,-0.000667126,1.130966,0.000190533,1.359601,0.038999197,80.383003,-0.003061891,114.609001,-0.006773723,5.1027,-0.002214792,74.516998
44615,-0.025843816,37296.57031,-0.018542685,2590.359619,-0.020752926,366.53949,-0.03332305,0.698746,-0.022325782,0.869169,-0.015092088,1.442374,-0.028178757,0.127846,-0.000990279,0.999737,-0.000205855,1.000498,-0.000531976,0.999513,-0.016099292,40.886234,-0.018412123,4225.5,0.076709513,31.02,-0.018220697,1944.089966,-0.002707093,92.099998,0.001626344,1909.199951,0.010036567,24.555,0.001721537,1.132913,-0.000489114,1.358936,-0.019575046,78.809502,0.00424923,115.096001,-0.008936445,5.0571,0.001422534,74.623001
44616,0.0277784,38332.60938,0.002975463,2598.067139,-0.014472765,361.23465,-0.003540628,0.696272,-0.018113854,0.853425,-0.001928071,1.439593,-0.031545766,0.123813,4.10108E-05,0.999778,0.000137931,1.000636,0.000450219,0.999963,0.009389737,41.270145,0.014956856,4288.700195,-0.022566086,30.32,0.026706606,1996.01001,0.007709012,92.809998,0.008328109,1925.099976,0.005335003,24.686001,-0.002069003,1.130569,-0.0032106,1.354573,0.03305307,81.414398,-0.001720286,114.898003,-0.009570703,5.0087,0.000134034,74.633003
44617,0.02299894,39214.21875,0.064073982,2764.535645,0.037870946,374.914948,0.104314119,0.768903,0.052262355,0.898027,0.077144721,1.55065,0.030392608,0.127576,0.000802178,1.00058,-0.000161897,1.000474,-2.00007E-05,0.999943,0.043163236,43.051498,0.022372678,4384.649902,-0.090039578,27.59,0.022504919,2040.930054,-0.013145157,91.589996,-0.020050894,1886.5,-0.027910596,23.997,-0.010171869,1.119069,-0.012731687,1.337327,0.042997346,84.915001,0.005857334,115.570999,0.022660571,5.1222,0.010388152,75.408302
44620,0.145411839,43193.23438,0.113433219,2919.201172,0.097304774,395.612427,0.083175437,0.782044,0.118244042,0.959828,0.108870463,1.611191,0.081593034,0.133156,0.001468141,1.00069,-0.000139931,1.000351,0.000131036,0.999853,0.105887881,45.972603,-0.002442603,4373.939941,0.092787242,30.15,0.003508221,2048.090088,0.045092316,95.720001,0.006838073,1899.400024,0.015168563,24.361,-0.00086143,1.118105,0,1.337327,-0.01947829,83.261002,0.000121138,115.584999,0.007262504,5.1594,-0.004512779,75.068001
44621,0.026888525,44354.63672,0.018252916,2972.485107,0.032531519,408.4823,0.003603378,0.784862,0.002623387,0.962346,0.006306515,1.621352,0.005872811,0.133938,-0.000358752,1.000331,0.000100965,1.000452,-3.90057E-05,0.999814,0.005653019,46.232487,-0.015473504,4306.259766,0.105140962,33.32,-0.01932536,2008.51001,0.080338518,103.410004,0.022638728,1942.400024,0.048150733,25.534,0.00311867,1.121592,0.003705152,1.342282,0.26077636,104.973503,-0.004386348,115.078003,-0.000193821,5.1584,0.002888008,75.284798
44622,-0.009706303,43924.11719,-0.007524579,2950.118408,0.001268121,409.000305,-0.020852073,0.768496,-0.024610691,0.938662,0.008568775,1.635245,-0.007077902,0.13299,-0.001241589,0.999089,1.49932E-05,1.000467,-0.000245046,0.999569,-0.000310172,46.218147,0.018642692,4386.540039,-0.077430972,30.74,0.025073366,2058.870117,0.069528998,110.599998,-0.011068781,1920.900024,-0.013746338,25.183001,-0.007414461,1.113276,-0.006534394,1.333511,0.033398876,108.4795,-0.002129017,114.833,0.000116315,5.159,0.006859326,75.801201
44623,-0.033519811,42451.78906,-0.039201618,2834.468994,-0.015769218,402.55069,-0.021224574,0.752185,-0.038355659,0.902659,-0.03108525,1.584413,-0.025415445,0.12961,0.001637492,1.000725,-0.00044979,1.000017,0.000365157,0.999934,-0.029024876,44.876671,-0.005254667,4363.490234,-0.008458035,30.48,-0.01285175,2032.410034,-0.026491863,107.669998,0.007027956,1934.400024,0.000873565,25.205,-0.001833328,1.111235,0.004635132,1.339692,-0.053139109,102.714996,0.005973866,115.518997,-0.012114169,5.096503,-0.0022454,75.630997
44624,-0.07806935,39137.60547,-0.076667971,2617.156006,-0.070226699,374.280884,-0.05253096,0.712672,-0.066215481,0.842889,-0.069089941,1.474946,-0.054154772,0.122591,-0.000409703,1.000315,0.000179997,1.000197,-9.30061E-05,0.999841,-0.098797703,40.442959,-0.007934043,4328.870117,0.049212598,31.98,-0.015503766,2000.900024,0.074394002,115.68,0.015870529,1965.099976,0.022892283,25.782,-0.004095443,1.106684,-0.003430639,1.335096,0.065715818,109.464996,-0.000389529,115.473999,-0.01287216,5.0309,0.003447052,75.891701
44627,-0.009316644,38062.03906,-0.022413024,2497.77124,0.016888656,381.344635,-0.003728681,0.723287,-0.032015704,0.797379,-0.014153984,1.416363,-0.030314824,0.117105,-0.001389054,0.999291,-0.00012097,1.000123,-0.000717107,0.999134,0.0004315,39.836384,-0.029518158,4201.089844,0.139774891,36.450001,-0.024773885,1951.329956,0.032157694,119.400002,0.014655767,1993.900024,-0.002676325,25.712999,-0.017377137,1.087453,-0.010372288,1.321248,-0.005662961,108.8451,-0.004537835,114.949997,0.005895565,5.06056,0.006934856,76.417999
44628,0.01774026,38737.26953,0.031618716,2576.747559,0.001609888,381.958557,-0.003193753,0.720977,0.004854655,0.80125,0.0204192,1.445284,-0.00064899,0.117029,0.000867615,1.000158,0.00015898,1.000282,0.001126976,1.00026,0.01804466,40.555218,-0.007233754,4170.700195,-0.036213991,35.130001,0.005985689,1963.01001,0.036013358,123.699997,0.023170646,2040.099976,0.04569677,26.888,-0.000847853,1.086531,-0.007582225,1.31123,0.276723555,138.965103,0.003679896,115.373001,0.009868473,5.1105,0.008673402,77.080803
44629,0.083786397,41982.92578,0.059391106,2729.783447,0.030362454,393.555756,0.064161547,0.767236,0.059960062,0.849293,0.042575023,1.506817,0.038956156,0.121588,-9.99842E-07,1.000157,1.19966E-05,1.000294,0.000189951,1.00045,0.05624275,42.836155,0.025698248,4277.879883,-0.076288071,32.450001,0.027142006,2016.290039,-0.121261119,108.699997,-0.026567302,1985.900024,-0.042063374,25.757,0.003029826,1.089823,-0.000992198,1.309929,-0.064765231,129.964996,0.003024962,115.722,-0.010116427,5.0588,-0.002157554,76.914497
44630,-0.060630954,39437.46094,-0.044595062,2608.048584,-0.05436772,372.159027,-0.038802924,0.737465,-0.050603266,0.806316,-0.044876053,1.439197,-0.038679804,0.116885,-0.000987845,0.999169,0.00027092,1.000565,-0.000648708,0.999801,-0.048034493,40.778542,-0.004291814,4259.52002,-0.068412972,30.23,-0.002291335,2011.670044,-0.024655014,106.019997,0.006143286,1998.099976,0.017276857,26.202,0.016112708,1.107383,0.006592724,1.318565,0.067325821,138.714996,0.001615916,115.908997,-0.009350043,5.0115,-0.010135853,76.134903
44631,-0.01629132,38794.97266,-0.018590756,2559.562988,6.72428E-05,372.184052,0.087719417,0.802155,-0.020080217,0.790125,-0.02271614,1.406504,-0.010976601,0.115602,0.000196163,0.999365,-0.000364794,1.0002,-0.000460092,0.999341,0.002225827,40.869308,-0.012961545,4204.310059,0.017201456,30.75,-0.015907181,1979.670044,0.031220572,109.330002,-0.007707335,1982.699951,-0.003663804,26.106001,-0.005408246,1.101394,-0.006249976,1.310324,-0.037847386,133.464996,0.002329448,116.179001,-0.000359174,5.0097,0.002303805,76.310303
44634,0.048008084,39666.75391,0.028484733,2590.696045,0.032102636,373.466156,0.017475514,0.774656,0.016336386,0.803917,0.011023013,1.377899,0.021862232,0.114048,0.000639796,1.000959,1.9996E-05,1.000219,0.000323011,1.000288,0.038566302,41.500748,-0.007421003,4173.109863,0.033170732,31.77,-0.019169898,1941.719971,-0.057806639,103.010002,-0.011650767,1959.599976,-0.033019305,25.243999,-0.007433307,1.093207,-0.004040222,1.30503,-0.010312045,132.088699,0.011619983,117.528999,0.012735294,5.0735,0.005810447,76.7537
44635,-0.008268102,39338.78516,0.011368996,2620.149658,-0.004919618,371.628845,-0.010163221,0.766783,-0.00486493,0.800006,0.001667031,1.380196,-0.011083053,0.112784,-0.001862214,0.999095,0.000114975,1.000334,-0.000920735,0.999367,-0.010426824,41.068027,0.021408574,4262.450195,-0.061063897,29.83,0.014033949,1968.969971,-0.063780214,96.440002,-0.015870574,1928.5,-0.004793218,25.122999,0.001017191,1.094319,-0.002946292,1.301185,-0.091784559,119.964996,0.005862408,118.218002,0.009441214,5.1214,-0.003434401,76.490097
44636,0.045887145,41143.92969,0.05797608,2772.055664,0.037401252,385.528229,0.034892532,0.793538,0.04795964,0.838374,0.063877159,1.468359,0.03656547,0.116908,0.000377341,0.999472,0.000100966,1.000435,0.000529335,0.999896,0.040994981,42.75161,0.022383761,4357.859863,-0.105933624,26.67,0.031361575,2030.719971,-0.014516808,95.040001,-0.010630023,1908,-0.018031247,24.67,0.002391442,1.096936,0.002662189,1.304649,-0.097424252,108.277496,0.000625945,118.292,0.008161831,5.1632,-0.002931059,76.2659
44637,-0.004679932,40951.37891,0.015439383,2814.854492,0.016332161,391.824738,-4.41063E-05,0.793503,-0.001896528,0.836784,-0.013108511,1.449111,-0.003472816,0.116502,0.000427226,0.999899,6.49717E-05,1.0005,-0.000112012,0.999784,0.008305559,43.106686,0.012347818,4411.669922,-0.037495313,25.67,0.016890585,2065.02002,0.083543791,102.980003,0.017872105,1942.099976,0.037049047,25.584,0.004795175,1.102196,0.007253292,1.314112,-0.067533821,100.965103,0.004886239,118.870003,-0.017300318,5.073875,-0.003169175,76.0242
44638,0.020750885,41801.15625,0.046357112,2945.343018,0.014855545,397.645508,0.006002498,0.798266,0.019896413,0.853433,0.034810308,1.499555,0.024068256,0.119306,-0.000721073,0.999178,-1.69915E-05,1.000483,6.40138E-05,0.999848,0.03568284,44.644855,0.011662295,4463.120117,-0.070120725,23.870001,0.010227442,2086.139893,0.016702214,104.699997,-0.007157214,1928.199951,-0.020676986,25.055,0.007036861,1.109952,0.001467911,1.316041,0.021045816,103.089996,-0.003230445,118.486,-0.00679461,5.0394,-0.000560374,75.981598
44641,-0.004117263,41077.99609,0.013115843,2897.976563,0.01453404,396.447815,0.03973473,0.838152,0.045251809,0.916782,0.001758294,1.466493,0.001552613,0.119339,0.001543957,1.000923,-7.99659E-05,1.000347,-0.000104007,0.999828,0.017288333,44.771358,-0.00043466,4461.180176,-0.01424382,23.530001,-0.009682933,2065.939941,0.070869209,112.120003,0.00020746,1928.599976,0.009060068,25.282,-0.0050804,1.104313,3.26738E-05,1.316084,0.281295025,132.088699,0.006557737,119.263,-0.004286225,5.0178,-0.000463191,75.946404
44642,0.031180014,42358.80859,0.025933454,2973.131104,0.019844039,404.314941,-0.001258722,0.837097,0.065073267,0.97644,0.026563373,1.505448,0.026328359,0.122481,-0.000591454,1.000331,-9.99653E-06,1.000337,7.60131E-05,0.999904,0.012150871,45.315369,0.011304113,4511.609863,-0.025074372,22.940001,0.010842594,2088.340088,-0.003210854,111.760002,-0.004096249,1920.699951,-0.015702872,24.885,-0.002346255,1.101722,0.000566073,1.316829,-0.192852993,106.614998,0.002775396,119.594002,-0.016461397,4.9352,0.004749323,76.307098
44643,0.012610091,42892.95703,0.019486539,3031.067139,0.010622489,408.609772,0.000943738,0.837887,0.134203843,1.107482,0.033780642,1.556303,0.059160196,0.129727,0.000354883,1.000686,7.19757E-05,1.000409,4.90047E-05,0.999953,0.019665712,46.206528,-0.012272699,4456.240234,0.027462902,23.57,-0.017300883,2052.209961,0.028364334,114.93,0.008278245,1936.599976,0.011452682,25.17,0.001136403,1.102974,0.00745579,1.326647,-0.006096722,105.964996,0.014599344,121.339996,-0.005106176,4.91,-0.002689134,76.101898
44644,0.024898646,43960.93359,0.025401903,3108.062012,0.013502399,414.126984,0.006064064,0.842968,0.020342543,1.130011,0.046560342,1.628765,0.052595065,0.13655,-0.001708828,0.998976,0.000190922,1.0006,-0.000248012,0.999705,0.070157727,49.448273,0.014343913,4520.160156,-0.080610946,21.67,0.011319495,2075.439941,-0.022535491,112.339996,0.012909223,1961.599976,0.029002781,25.9,-0.002124257,1.100631,-0.004555846,1.320603,-0.087292977,96.714996,-0.001755373,121.126999,-0.017474542,4.8242,0.005919708,76.552399
44645,0.008821398,44348.73047,-0.000447425,3106.671387,-0.008006788,410.811157,-0.021164504,0.825127,-0.028427157,1.097888,-0.030202024,1.579573,-0.040549249,0.131013,0.001925972,1.0009,-0.000193884,1.000406,-0.000552163,0.999153,0.006122014,49.750996,0.005066171,4543.060059,-0.039686248,20.809999,0.001223856,2077.97998,0.01388647,113.900002,-0.003976309,1953.800049,-0.0117761,25.594999,0.000297102,1.100958,-0.000778432,1.319575,0.05686812,102.214996,0.010063834,122.346001,0.000435305,4.8263,-0.00299007,76.323502
44648,0.006567887,47128.00391,0.013688538,3336.634521,-0.00026108,430.390869,0.006952877,0.863304,-0.01012056,1.170184,-0.019541997,1.660387,-0.014336843,0.142657,-0.001038053,0.999873,3.59865E-05,1.000412,8.69966E-05,1.000126,-0.004547434,51.725754,0.007144955,4575.52002,-0.056703511,19.629999,3.85369E-05,2078.060059,-0.069710297,105.959999,-0.007267925,1939.599976,-0.016370307,25.176001,-0.002515082,1.098189,-0.001476233,1.317627,-0.013452038,100.839996,-0.000621222,122.269997,-0.018523507,4.7369,-0.000589582,76.278503
44649,0.007166155,47465.73047,0.019586584,3401.987793,0.009560628,434.505676,-0.006143838,0.858,0.017884367,1.191112,0.008672677,1.674787,0.012708805,0.14447,-0.001250159,0.998623,3.79844E-05,1.00045,-0.000129984,0.999996,-0.012173452,51.096073,0.012256547,4631.600098,-0.037187929,18.9,0.02648626,2133.100098,-0.01623255,104.239998,-0.014229726,1912,-0.018271409,24.716,0.001088155,1.099384,-0.005516736,1.310358,-0.028509452,97.965103,0.011368341,123.660004,0.005742152,4.7641,-0.003204048,76.034103
44650,-0.008491735,47062.66406,-0.004947059,3385.157959,0.018824079,442.684845,0.00327972,0.860814,-0.000610354,1.190385,0.005870597,1.684619,-0.008721534,0.14321,0.000577796,0.9992,-0.000171923,1.000278,-0.000565002,0.999431,0.001330474,51.164055,-0.0062937,4602.450195,0.022751323,19.33,-0.019703731,2091.070068,0.034343842,107.82,0.01124477,1933.5,0.015657914,25.103001,0.008884976,1.109152,-0.000746361,1.30938,-0.107182116,87.464996,-0.004326411,123.125,-0.001658236,4.7562,-0.004832055,75.666702
44651,-0.032382108,45538.67578,-0.030579116,3281.642822,-0.0311028,428.916107,-0.053728215,0.814564,-0.040771683,1.141851,-0.039969275,1.617286,-0.03759514,0.137826,0.00198759,1.001186,2.59928E-05,1.000304,1.60091E-05,0.999447,-0.044536873,48.885368,-0.015652541,4530.410156,0.063631609,20.559999,-0.0100141,2070.129883,-0.069931376,100.279999,0.008119964,1949.199951,0.000717006,25.121,0.006339979,1.116184,0.003442851,1.313888,-0.045732581,83.464996,-0.008966465,122.021004,0.0028384,4.7697,0.002129008,75.827797
44652,0.016315115,46281.64453,0.05116627,3449.552246,0.041239235,446.604279,0.016175525,0.82774,0.020645426,1.165425,0.047380612,1.693914,0.025314527,0.141315,-0.001794871,0.999389,5.39836E-05,1.000358,0.000547303,0.999994,0.032890128,50.493214,0.003410223,4545.859863,-0.045233465,19.629999,0.010134738,2091.110107,-0.010071819,99.269997,-0.01544222,1919.099976,-0.019067712,24.642,-0.008016599,1.107236,0.000618013,1.3147,-0.020966873,81.714996,-0.002171815,121.755997,-0.006688052,4.7378,0.001073564,75.909203
44655,0.003640396,46622.67578,-0.00045199,3521.241211,-0.00627057,447.524933,-0.01862388,0.827251,0.022770104,1.212945,-0.023029234,1.649918,0.01459854,0.148591,0.001647819,1.00115,-4.49877E-05,1.000228,2.79974E-05,1.000122,-0.006418336,50.132381,0.008090939,4582.640137,-0.053998933,18.57,0.002070591,2095.439941,0.040394904,103.279999,0.005262871,1929.199951,-0.002353705,24.584,-0.0022651,1.104728,-0.003288963,1.310376,0.03059414,84.214996,0.007014061,122.610001,-0.017012115,4.6572,0.001127584,75.994797
44656,-0.022879073,45555.99219,-0.031082429,3411.79248,-0.005256302,445.172607,-0.01161558,0.817642,-0.034745186,1.170801,-0.034545353,1.592921,0.163643828,0.172907,-0.001796934,0.999351,-3.39922E-05,1.000194,-0.000425948,0.999696,-0.031195087,48.568497,-0.012551721,4525.120117,0.132471782,21.030001,-0.023574955,2046.040039,-0.01278079,101.959999,-0.003265565,1922.900024,-0.002277904,24.528,-0.00646494,1.097586,0.000825717,1.311458,-0.005937185,83.714996,0.001623008,122.808998,-0.01361333,4.5938,-0.006800466,75.477997
44657,-0.051568494,43206.73828,-0.070373737,3171.691895,-0.056216947,420.146362,-0.068890786,0.761314,-0.100811325,1.052771,-0.084231421,1.458747,-0.170554113,0.143417,-0.000182118,0.999169,-3.89924E-05,1.000155,-0.000111034,0.999585,-0.071437747,45.098873,-0.009716917,4481.149902,0.050879646,22.1,-0.014222643,2016.939941,-0.056198471,96.230003,-0.002340215,1918.400024,-0.00297619,24.455,-0.0063257,1.090643,-0.0028373,1.307737,0.002986323,83.964996,0.006896889,123.655998,0.01238626,4.6507,-0.000361668,75.450699
44658,0.006876459,43503.84766,0.019416376,3233.274658,0.039630049,436.796783,0.035052554,0.788,0.037161928,1.091894,0.037914045,1.514054,0.01872163,0.146102,0.000820682,0.999989,0.000106983,1.000262,0.000452188,1.000037,0.011875507,45.634445,0.004253386,4500.209961,-0.024886923,21.549999,-0.003539963,2009.800049,-0.002078395,96.029999,0.008027536,1933.800049,0.011367818,24.733,-0.00075185,1.089823,-0.00040528,1.307207,-0.022330734,82.089996,0.000541842,123.723,0.01386888,4.7152,0.006552623,75.945099
44659,-0.027955771,42287.66406,-0.012742711,3192.073975,-0.03461458,421.677246,-0.043076142,0.754056,-0.060049785,1.026326,-0.051749805,1.435702,-0.024318627,0.142549,-0.000538006,0.999451,2.59932E-05,1.000288,-0.000295989,0.999741,-0.019902291,44.726215,-0.002651027,4488.279785,-0.018097402,21.16,-0.007582839,1994.560059,0.023221941,98.260002,0.004033471,1941.599976,0.003477136,24.819,-0.0030638,1.086484,-0.000209607,1.306933,-0.035022538,79.214996,0.003014807,124.096001,0.007825755,4.7521,-0.000420027,75.9132
44662,-0.06363226,39521.90234,-0.071863094,2981.052246,-0.058538773,394.086884,-0.081403463,0.695023,-0.107126401,0.92045,-0.069964038,1.333174,-0.099515164,0.134654,0.000629534,1.001371,5.59837E-05,1.000348,0.00010604,0.999732,-0.081974163,41.417728,-0.01687729,4412.529785,0.151701371,24.370001,-0.007139476,1980.319946,-0.040403022,94.290001,0.001390643,1944.300049,0.006406422,24.978001,0.001850925,1.088495,-0.002841003,1.30322,0.07416525,85.089996,0.00232885,124.385002,-0.011363397,4.6981,5.39695E-05,75.917297
44663,0.015315084,40127.18359,0.016545909,3030.376465,0.050209862,413.873932,0.031065159,0.716614,0.037693519,0.955145,0.044775851,1.392868,0.025413281,0.138076,9.98631E-06,1.001381,8.69697E-05,1.000435,0.000133036,0.999865,0.00983376,41.82502,-0.003417448,4397.450195,-0.004513787,24.26,0.003342892,1986.939941,0.066921168,100.599998,0.014298167,1972.099976,0.029906276,25.725,-0.000642171,1.087796,-0.000611562,1.302423,-0.019097427,83.464996,0.00873898,125.472,-0.000957834,4.6936,-0.001057717,75.836998
